movieId,title,genres,language
616,"Aristocats, The (1970)",Animation|Children,English
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,English
618,Two Much (1995),Comedy|Romance,English
619,Ed (1996),Comedy,English
626,"Thin Line Between Love and Hate, A (1996)",Comedy,English
627,"Last Supper, The (1995)",Drama|Thriller,English
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,English
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,English
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,English
633,Denise Calls Up (1995),Comedy,English
634,Theodore Rex (1995),Comedy,English
635,"Family Thing, A (1996)",Comedy|Drama,English
636,Frisk (1995),Drama,English
637,Sgt. Bilko (1996),Comedy,English
638,Jack and Sarah (1995),Romance,English
639,Girl 6 (1996),Comedy|Drama,English
640,Diabolique (1996),Drama|Thriller,English
645,Nelly & Monsieur Arnaud (1995),Drama,English
647,Courage Under Fire (1996),Action|Crime|Drama|War,English
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,English
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,English
650,Moll Flanders (1996),Drama,English
653,Dragonheart (1996),Action|Adventure|Fantasy,English
656,Eddie (1996),Comedy,English
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,English
662,Fear (1996),Thriller,English
663,Kids in the Hall: Brain Candy (1996),Comedy,English
665,Underground (1995),Comedy|Drama|War,English
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,English
668,Song of the Little Road (Pather Panchali) (1955),Drama,English
670,"World of Apu, The (Apur Sansar) (1959)",Drama,English
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,English
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,English
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,English
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,English
679,"Run of the Country, The (1995)",Drama,English
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,English
685,It's My Party (1996),Drama,English
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,English
691,Mrs. Winterbourne (1996),Comedy|Romance,English
692,Solo (1996),Action|Sci-Fi|Thriller,English
694,"Substitute, The (1996)",Action|Crime|Drama,English
695,True Crime (1996),Mystery|Thriller,English
697,Feeling Minnesota (1996),Drama|Romance,English
698,Delta of Venus (1995),Drama,English
700,Angus (1995),Comedy,English
703,Boys (1996),Drama,English
704,"Quest, The (1996)",Action|Adventure,English
706,Sunset Park (1996),Drama,English
707,Mulholland Falls (1996),Crime|Drama|Thriller,English
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,English
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,English
710,Celtic Pride (1996),Comedy,English
711,Flipper (1996),Adventure|Children,English
714,Dead Man (1995),Drama|Mystery|Western,English
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,English
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,English
719,Multiplicity (1996),Comedy,English
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,English
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,English
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,English
725,"Great White Hype, The (1996)",Comedy,English
726,Last Dance (1996),Drama,English
728,Cold Comfort Farm (1995),Comedy,English
731,Heaven's Prisoners (1996),Crime|Thriller,English
733,"Rock, The (1996)",Action|Adventure|Thriller,English
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,English
736,Twister (1996),Action|Adventure|Romance|Thriller,English
737,Barb Wire (1996),Action|Sci-Fi,English
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,English
742,Thinner (1996),Horror|Thriller,English
743,Spy Hard (1996),Comedy,English
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,English
747,"Stupids, The (1996)",Comedy,English
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,English
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,English
757,Ashes of Time (Dung che sai duk) (1994),Drama,English
759,Maya Lin: A Strong Clear Vision (1994),Documentary,English
760,Stalingrad (1993),Drama|War,English
761,"Phantom, The (1996)",Action|Adventure,English
762,Striptease (1996),Comedy|Crime,English
764,Heavy (1995),Drama|Romance,English
765,Jack (1996),Comedy|Drama,English
766,I Shot Andy Warhol (1996),Drama,English
773,Touki Bouki (1973),Drama,English
775,Spirits of the Dead (1968),Horror|Mystery,English
778,Trainspotting (1996),Comedy|Crime|Drama,English
779,'Til There Was You (1997),Drama|Romance,English
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,English
781,Stealing Beauty (1996),Drama,English
782,"Fan, The (1996)",Drama|Thriller,English
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,English
784,"Cable Guy, The (1996)",Comedy|Thriller,English
785,Kingpin (1996),Comedy,English
786,Eraser (1996),Action|Drama|Thriller,English
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,English
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,English
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,English
795,Somebody to Love (1994),Drama,English
798,Daylight (1996),Action|Adventure|Drama|Thriller,English
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,English
800,Lone Star (1996),Drama|Mystery|Western,English
801,Harriet the Spy (1996),Children|Comedy,English
802,Phenomenon (1996),Drama|Romance,English
803,Walking and Talking (1996),Comedy|Drama|Romance,English
804,She's the One (1996),Comedy|Romance,English
805,"Time to Kill, A (1996)",Drama|Thriller,English
806,American Buffalo (1996),Crime|Drama,English
808,Alaska (1996),Adventure|Children,English
809,Fled (1996),Action|Adventure,English
810,Kazaam (1996),Children|Comedy|Fantasy,English
813,Larger Than Life (1996),Comedy,English
818,"Very Brady Sequel, A (1996)",Comedy,English
823,"Collector, The (La collectionneuse) (1967)",Drama,English
824,Kaspar Hauser (1993),Drama|Mystery,English
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,English
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,English
830,"First Wives Club, The (1996)",Comedy,English
832,Ransom (1996),Crime|Thriller,English
833,High School High (1996),Comedy,English
835,Foxfire (1996),Drama,English
836,Chain Reaction (1996),Action|Adventure|Thriller,English
837,Matilda (1996),Children|Comedy|Fantasy,English
838,Emma (1996),Comedy|Drama|Romance,English
839,"Crow: City of Angels, The (1996)",Action|Thriller,English
840,House Arrest (1996),Children|Comedy,English
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,English
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,English
848,"Spitfire Grill, The (1996)",Drama,English
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,English
851,Basquiat (1996),Drama,English
852,Tin Cup (1996),Comedy|Drama|Romance,English
858,"Godfather, The (1972)",Crime|Drama,English
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,English
866,Bound (1996),Crime|Drama|Romance|Thriller,English
867,Carpool (1996),Comedy|Crime,English
869,Kansas City (1996),Crime|Drama|Musical|Thriller,English
870,Gone Fishin' (1997),Comedy,English
875,Nothing to Lose (1994),Action|Crime|Drama,English
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,English
879,"Relic, The (1997)",Horror|Thriller,English
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,English
881,First Kid (1996),Children|Comedy,English
882,"Trigger Effect, The (1996)",Drama|Thriller,English
885,Bogus (1996),Children|Drama|Fantasy,English
886,Bulletproof (1996),Action|Comedy|Crime,English
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,English
889,1-900 (06) (1994),Drama|Romance,English
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,English
892,Twelfth Night (1996),Comedy|Drama|Romance,English
893,Mother Night (1996),Drama,English
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,English
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,English
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,English
899,Singin' in the Rain (1952),Comedy|Musical|Romance,English
900,"American in Paris, An (1951)",Musical|Romance,English
901,Funny Face (1957),Comedy|Musical,English
902,Breakfast at Tiffany's (1961),Drama|Romance,English
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,English
904,Rear Window (1954),Mystery|Thriller,English
905,It Happened One Night (1934),Comedy|Romance,English
906,Gaslight (1944),Drama|Thriller,English
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,English
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,English
909,"Apartment, The (1960)",Comedy|Drama|Romance,English
910,Some Like It Hot (1959),Comedy|Crime,English
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,English
912,Casablanca (1942),Drama|Romance,English
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,English
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,English
915,Sabrina (1954),Comedy|Romance,English
916,Roman Holiday (1953),Comedy|Drama|Romance,English
917,"Little Princess, The (1939)",Children|Drama,English
918,Meet Me in St. Louis (1944),Musical,English
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,English
920,Gone with the Wind (1939),Drama|Romance|War,English
921,My Favorite Year (1982),Comedy,English
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,English
923,Citizen Kane (1941),Drama|Mystery,English
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,English
926,All About Eve (1950),Drama,English
927,"Women, The (1939)",Comedy,English
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,English
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,English
930,Notorious (1946),Film-Noir|Romance|Thriller,English
931,Spellbound (1945),Mystery|Romance|Thriller,English
932,"Affair to Remember, An (1957)",Drama|Romance,English
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,English
934,Father of the Bride (1950),Comedy,English
935,"Band Wagon, The (1953)",Comedy|Musical,English
936,Ninotchka (1939),Comedy|Romance,English
937,Love in the Afternoon (1957),Comedy|Romance,English
938,Gigi (1958),Musical,English
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,English
941,"Mark of Zorro, The (1940)",Adventure,English
942,Laura (1944),Crime|Film-Noir|Mystery,English
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,English
944,Lost Horizon (1937),Drama,English
945,Top Hat (1935),Comedy|Musical|Romance,English
946,To Be or Not to Be (1942),Comedy|Drama|War,English
947,My Man Godfrey (1936),Comedy|Romance,English
948,Giant (1956),Drama|Romance|Western,English
949,East of Eden (1955),Drama,English
950,"Thin Man, The (1934)",Comedy|Crime,English
951,His Girl Friday (1940),Comedy|Romance,English
952,Around the World in 80 Days (1956),Adventure|Comedy,English
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,English
954,Mr. Smith Goes to Washington (1939),Drama,English
955,Bringing Up Baby (1938),Comedy|Romance,English
956,Penny Serenade (1941),Drama|Romance,English
959,Of Human Bondage (1934),Drama,English
961,Little Lord Fauntleroy (1936),Drama,English
963,"Inspector General, The (1949)",Musical,English
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,English
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,English
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,English
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,English
971,Cat on a Hot Tin Roof (1958),Drama,English
973,Meet John Doe (1941),Comedy|Drama,English
976,"Farewell to Arms, A (1932)",Romance|War,English
979,Nothing Personal (1995),Drama|War,English
981,Dangerous Ground (1997),Drama,English
982,Picnic (1955),Drama,English
984,"Pompatus of Love, The (1996)",Comedy|Drama,English
986,Fly Away Home (1996),Adventure|Children,English
987,Bliss (1997),Drama|Romance,English
988,Grace of My Heart (1996),Comedy|Drama,English
990,Maximum Risk (1996),Action|Adventure|Thriller,English
991,Michael Collins (1996),Drama,English
993,Infinity (1996),Drama,English
994,Big Night (1996),Comedy|Drama,English
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,English
998,Set It Off (1996),Action|Crime,English
999,2 Days in the Valley (1996),Crime|Film-Noir,English
1003,Extreme Measures (1996),Drama|Thriller,English
1004,"Glimmer Man, The (1996)",Action|Thriller,English
1005,D3: The Mighty Ducks (1996),Children|Comedy,English
1006,"Chamber, The (1996)",Drama,English
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,English
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,English
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,English
1010,"Love Bug, The (1969)",Children|Comedy,English
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,English
1012,Old Yeller (1957),Children|Drama,English
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,English
1014,Pollyanna (1960),Children|Comedy|Drama,English
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,English
1016,"Shaggy Dog, The (1959)",Children|Comedy,English
1017,Swiss Family Robinson (1960),Adventure|Children,English
1018,That Darn Cat! (1965),Children|Comedy|Mystery,English
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,English
1020,Cool Runnings (1993),Comedy,English
1021,Angels in the Outfield (1994),Children|Comedy,English
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,English
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,English
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,English
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,English
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,English
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,English
1029,Dumbo (1941),Animation|Children|Drama|Musical,English
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,English
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,English
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,English
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,English
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,English
1035,"Sound of Music, The (1965)",Musical|Romance,English
1036,Die Hard (1988),Action|Crime|Thriller,English
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,English
1040,"Secret Agent, The (1996)",Drama,English
1041,Secrets & Lies (1996),Drama,English
1042,That Thing You Do! (1996),Comedy|Drama,English
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,English
1046,Beautiful Thing (1996),Drama|Romance,English
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,English
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,English
1050,Looking for Richard (1996),Documentary|Drama,English
1051,Trees Lounge (1996),Drama,English
1053,Normal Life (1996),Crime|Drama|Romance,English
1054,Get on the Bus (1996),Drama,English
1055,Shadow Conspiracy (1997),Thriller,English
1056,Jude (1996),Drama,English
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,English
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,English
1060,Swingers (1996),Comedy|Drama,English
1061,Sleepers (1996),Thriller,English
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,English
1066,Shall We Dance (1937),Comedy|Musical|Romance,English
1068,Crossfire (1947),Crime|Film-Noir,English
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,English
1076,"Innocents, The (1961)",Drama|Horror|Thriller,English
1077,Sleeper (1973),Comedy|Sci-Fi,English
1078,Bananas (1971),Comedy|War,English
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,English
1080,Monty Python's Life of Brian (1979),Comedy,English
1081,Victor/Victoria (1982),Comedy|Musical|Romance,English
1082,"Candidate, The (1972)",Drama,English
1083,"Great Race, The (1965)",Comedy|Musical,English
1084,Bonnie and Clyde (1967),Crime|Drama,English
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,English
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,English
1088,Dirty Dancing (1987),Drama|Musical|Romance,English
